"date","abbrev","population","unemployment","bachelors","rgdp_2017","state","legal","legal.year","retailyear","onlineyear","online","retail","tribalonly","notes","mean_eff_tax","Federal.Minimum.Wage","Governor.is.Democrat..1.Yes.","Personal.income","Poverty.Rate","state_num","State.Minimum.Wage","Unemployment","year","state_fips","SSI.recipients","Employment"
2014,"NM",2090.236,6.6,26.4,92621.1,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"0",77747.6,20,"32",7.5,62.194,2014,35,64.072,869.558
2014,"NV",2818.935,8.2,23.1,145303.6,"Nevada",1,1949,1949,2010,1,1,0,"",NA,7.25,"0",116945.3,17,"29",8.25,109.961,2014,32,50.714,1278.808
2014,"NY",19653.431,6.3,34.5,1535376,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",NA,7.25,"1",1115351.8,14,"33",8,603.72,2014,36,654.316,8925.698
2014,"OH",11606.573,5.8,26.6,624973.4,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",496069.1,15.6,"36",7.95,331.318,2014,39,313.17,5373.053
2014,"OK",3879.187,4.3,24.2,186574.5,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",176621.9,17.3,"37",7.25,80.632,2014,40,96.969,1717.628
2014,"OR",3965.447,6.6,30.8,195808.2,"Oregon",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",168408.8,14.4,"38",9.1,131.345,2014,41,85.051,1805.524
2014,"PA",12792.392,6,29,718691.6,"Pennsylvania",1,2017,2017,2017,1,1,0,"",NA,7.25,"0",619387.1,12.5,"39",7.25,374.432,2014,42,373.914,6017.923
2014,"RI",1056.511,7.8,30.4,57602.7,"Rhode Island",1,2018,2018,2019,1,1,0,"",NA,7.25,"1",50863.3,11.3,"40",8,42.826,2014,44,33.345,513.753
2014,"SC",4826.858,6.3,26.3,206077.9,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",181483.1,16.5,"41",7.25,143.753,2014,45,118.245,2078.592
2014,"SD",849.67,3.3,27.8,49640.9,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",39872.2,12.8,"42",7.25,15.333,2014,46,14.88,431.382
2014,"TN",6544.617,6.6,25.3,323879.6,"Tennessee",1,2019,NA,2019,1,0,0,"",NA,7.25,"0",266873.5,17.3,"43",7.25,199.135,2014,47,183.778,2825.051
2014,"TX",26963.092,5.2,27.8,1559636.1,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1248709.9,16.4,"44",7.25,665.28,2014,48,665.989,12374.172
2014,"UT",2938.327,3.6,31.1,150076.3,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",113140.9,10.2,"45",7.25,54.429,2014,49,31.163,1372.636
2014,"VA",8315.43,5.1,36.7,488918.6,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",421873.6,10.2,"47",7.25,221.709,2014,51,155.434,4019.47
2014,"VT",625.693,3.9,34.9,31847.7,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"1",29886.8,9.3,"46",8.73,13.675,2014,50,15.825,333.383
2014,"WA",7057.531,5.9,33.1,456186.5,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",363326.7,12,"48",9.32,213.947,2014,53,151.18,3277.54
2014,"WI",5753.199,5.4,28.4,309425.8,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"0",258489.4,10.9,"50",7.25,166.551,2014,55,117.641,2914.992
2014,"WV",1850.569,6.5,19.2,74111.3,"West Virginia",1,2018,2018,2018,1,1,0,"",NA,7.25,"1",66863.6,20.6,"49",7.25,52.349,2014,54,77.725,736.472
2014,"WY",583.159,4.4,26.6,39287.3,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",33035.4,9.7,"51",5.15,12.668,2014,56,6.807,293.302
2015,"AK",738.43,6.3,29.7,53681.1,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",42505.8,9.2,"2",8.75,23.651,2015,2,12.515,339.619
2015,"AL",4854.803,6.1,24.2,208950.3,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",188711.4,16.3,"1",7.25,131.476,2015,1,170.844,2030.005
2015,"AR",2979.732,5,21.8,121532.5,"Arkansas",1,2018,2019,2022,1,1,0,"",NA,7.25,"0",117671.8,16.1,"4",7.5,66.922,2015,5,110.053,1264.455
2015,"AZ",6832.81,6.1,27.7,308582.8,"Arizona",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",271258,17.2,"3",8.05,191.814,2015,4,119.715,2972.014
2015,"CA",38904.296,6.2,32.3,2545979.5,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",2172930.2,13.9,"5",9,1168.112,2015,6,1292.302,17660.651
2015,"CO",5454.328,3.7,39.2,330526.2,"Colorado",1,2019,2020,2020,1,1,0,"",NA,7.25,"1",284819.6,9.9,"6",8.23,110.29,2015,8,72.806,2714.821
2015,"CT",3588.561,5.6,38.3,268869.8,"Connecticut",1,2021,2021,2021,1,1,0,"",NA,7.25,"1",245244,9.1,"7",9.15,108.079,2015,9,63.736,1780.915
2015,"DE",942.065,4.8,30.9,76211.2,"Delaware",1,2018,2018,2018,1,1,0,"",NA,7.25,"1",45196.4,11.1,"8",8.25,22.631,2015,10,16.88,442.855
2015,"FL",20219.111,5.5,28.4,945929,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",914928.4,16.2,"10",8.05,523.406,2015,12,571.293,9070.977
2015,"GA",10183.353,6.1,29.9,540108.5,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",425498.4,18.1,"11",5.15,285.903,2015,13,258.401,4482.922
2015,"HI",1422.999,3.4,31.4,83857.7,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",70376.2,10.9,"12",7.75,24.006,2015,15,24.778,649.808
2015,"IA",3122.541,3.7,26.8,185989.2,"Iowa",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",144493.6,10.4,"16",7.25,63.843,2015,19,51.059,1634.249
2015,"ID",1652.495,3.9,26,67790.6,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",65683.4,12.3,"13",7.25,32.617,2015,16,30.774,762.07
2015,"IL",12859.585,6,32.9,825424.9,"Illinois",1,2019,2020,2020,1,1,0,"",NA,7.25,"0",665490.1,10.9,"14",8.25,388.089,2015,17,274.621,6117.766
2015,"IN",6611.442,4.8,24.9,341205.2,"Indiana",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",281848.5,13.5,"15",7.25,158.018,2015,18,128.781,3108.735
2015,"KS",2910.717,4.2,31.7,158602.6,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"0",137721.2,14.2,"17",7.25,62.223,2015,20,48.36,1427.337
2015,"KY",4429.126,5.3,23.3,199487.1,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"1",173495.8,19.5,"18",7.25,104.876,2015,21,184.103,1876.497
2015,"LA",4666.998,6.3,23.2,239584.2,"Louisiana",1,2021,2021,2022,1,1,0,"",NA,7.25,"0",200110.3,18.6,"19",7.25,136.614,2015,22,178.954,2021.509
2015,"MA",6797.484,4.8,41.5,514398.8,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",432237.4,11.5,"22",9,172.2,2015,25,188.207,3417.113
2015,"MD",5988.528,5,38.8,378745.9,"Maryland",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",341389.9,9.6,"21",8.25,159.743,2015,24,120.254,2981.859
2015,"ME",1329.098,4.4,30.1,60563,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",57941.8,12.3,"20",7.5,29.984,2015,23,37.328,653.259
2015,"MI",9934.483,5.4,27.8,490618.7,"Michigan",1,2019,2020,2021,1,1,0,"",NA,7.25,"0",431805.5,12.8,"23",8.15,258.403,2015,26,275.866,4500.448
2015,"MN",5484.002,3.8,34.7,345456.3,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",287012.3,7.8,"24",9,110.852,2015,27,94.146,2889.488
2015,"MO",6075.411,5.1,27.8,308009.9,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",262012.6,9.8,"26",7.65,154.723,2015,29,140.271,2920.639
2015,"MS",2990.231,6.5,20.8,109401.7,"Mississippi",1,2017,2017,NA,0,1,0,"",NA,7.25,"0",105212.7,19.1,"25",7.25,80.747,2015,28,123.207,1184.093
2015,"MT",1031.495,4.2,30.6,47765.6,"Montana",1,2019,2019,NA,0,1,0,"",NA,7.25,"1",44956.1,11.9,"27",8.05,21.614,2015,30,18.312,496.042
2015,"NC",10037.218,5.7,29.4,525229.1,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"0",419717.4,15.3,"34",7.25,272.213,2015,37,235.704,4497.906
2015,"ND",755.537,2.8,29.1,58694.5,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",40540,10.7,"35",7.25,11.548,2015,38,8.198,401.409
2015,"NE",1892.059,3,30.2,119640.9,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",95935.5,10.3,"28",8,30.281,2015,31,27.909,976.735
2015,"NH",1337.48,3.4,35.7,79319.3,"New Hampshire",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",72874.8,7.3,"30",7.25,25.118,2015,33,19.588,720.583
2015,"NJ",8870.312,5.7,37.6,581415,"New Jersey",1,2018,2018,2018,1,1,0,"",NA,7.25,"0",542298.8,11.2,"31",8.38,259.67,2015,34,182.247,4227.638
2015,"NM",2090.071,6.6,26.5,93503.9,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"0",80061.7,19.7,"32",7.5,60.776,2015,35,64.175,874.206
2015,"NV",2868.531,6.9,23.6,151055.9,"Nevada",1,1949,1949,2010,1,1,0,"",NA,7.25,"0",127046.8,13,"29",8.25,94.932,2015,32,53.44,1312.816
2015,"NY",19657.321,5.2,35,1565835.2,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",NA,7.25,"1",1164400.3,14.2,"33",8.75,504.183,2015,36,648.707,9054.569
2015,"OH",11622.315,5,26.8,633274.8,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",515871.4,13.6,"36",8.1,279.826,2015,39,312.351,5419.361
2015,"OK",3910.518,4.3,24.6,193792.6,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",172770.1,14.2,"37",7.25,80.723,2015,40,96.921,1751.434
2015,"OR",4018.542,5.5,32.2,205581.8,"Oregon",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",181367,11.9,"38",9.25,110.812,2015,41,86.153,1867.302
2015,"PA",12789.838,5.4,29.7,734145.1,"Pennsylvania",1,2017,2017,2017,1,1,0,"",NA,7.25,"1",644445.8,12.3,"39",7.25,339.484,2015,42,368.212,6073.961
2015,"RI",1056.886,6,32.7,58388,"Rhode Island",1,2018,2018,2019,1,1,0,"",NA,7.25,"1",52739.2,11.8,"40",9,33.217,2015,44,33.114,521.209
2015,"SC",4896.006,5.9,26.8,213212.4,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",192966.8,14.3,"41",7.25,135.838,2015,45,118.08,2137.158
2015,"SD",854.663,3,27.5,50860.7,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",41570.7,13.9,"42",8.5,13.943,2015,46,14.834,435.901
2015,"TN",6595.354,5.5,25.7,335461.1,"Tennessee",1,2019,NA,2019,1,0,0,"",NA,7.25,"0",280955.2,14.7,"43",7.25,172.156,2015,47,181.992,2885.145
2015,"TX",27468.531,4.5,28.4,1634127.1,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1278809.8,14.7,"44",7.25,581.62,2015,48,666.218,12505.617
2015,"UT",2983.626,3.5,31.8,155431.5,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",121954.1,9.3,"45",7.25,52.95,2015,49,31.365,1407.186
2015,"VA",8367.303,4.4,37,498943.6,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",441016.7,10.9,"47",7.25,187.878,2015,51,156.517,4028.801
2015,"VT",625.81,3.5,36.9,32042.9,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"1",30882.3,10.7,"46",9.15,12.265,2015,50,15.664,332.432
2015,"WA",7167.287,5.4,34.2,476715.4,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",385904.8,11.4,"48",9.47,200.221,2015,53,151.062,3350.352
2015,"WI",5762.927,4.4,28.4,315687.8,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"0",269952.1,11.4,"50",7.25,140.591,2015,55,118.556,2951.132
2015,"WV",1843.332,6.5,19.6,74261.4,"West Virginia",1,2018,2018,2018,1,1,0,"",NA,7.25,"1",68269.1,14.5,"49",8,52.649,2015,54,76.375,728.778
2015,"WY",586.389,4.3,26.2,40063.9,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",33274.6,9.8,"51",5.15,13.125,2015,56,6.697,290.987
2016,"AK",742.575,6.6,29.6,53463.9,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",41745.6,12.6,"2",9.75,24.812,2016,2,12.468,336.979
2016,"AL",4866.824,5.8,24.7,212862.8,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",192281.9,16.2,"1",7.25,127.307,2016,1,167.371,2055.251
2016,"AR",2991.815,4,22.4,123034.9,"Arkansas",1,2018,2019,2022,1,1,0,"",NA,7.25,"0",120748.2,16,"4",8,53.106,2016,5,108.596,1286.419
2016,"AZ",6944.767,5.5,28.9,319008.4,"Arizona",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",283199.3,16.1,"3",8.05,173.277,2016,4,118.913,3063.017
2016,"CA",39149.186,5.5,32.9,2623711.7,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",2273557.5,13.9,"5",10,1041.096,2016,6,1277.078,17980.08
2016,"CO",5543.844,3.1,39.9,337685.2,"Colorado",1,2019,2020,2020,1,1,0,"",NA,7.25,"1",290669.6,8.5,"6",8.31,94.711,2016,8,72.576,2796.966
2016,"CT",3579.83,4.9,38.6,268196.2,"Connecticut",1,2021,2021,2021,1,1,0,"",NA,7.25,"1",250178.6,9.8,"7",9.6,97.309,2016,9,64.607,1794.477
2016,"DE",949.989,4.5,31,71941.4,"Delaware",1,2018,2018,2018,1,1,0,"",NA,7.25,"1",46341.8,11.6,"8",8.25,21.326,2016,10,16.884,450.526
2016,"FL",20627.237,4.9,28.6,978989.8,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",949718,13,"10",8.05,470.057,2016,12,575.195,9335.87
2016,"GA",10308.442,5.5,30.5,561718.3,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",441905.5,15.4,"11",5.15,263.852,2016,13,258.528,4649.755
2016,"HI",1428.885,2.9,31.9,85670.4,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",73048,9.3,"12",8.5,20.167,2016,15,24.221,663.056
2016,"IA",3133.21,3.6,28.4,186729.9,"Iowa",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",145756.4,9.8,"16",7.25,61.113,2016,19,50.958,1628.686
2016,"ID",1684.036,3.7,27.6,70442.5,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",68248.4,11.1,"13",7.25,30.777,2016,16,30.712,783.891
2016,"IL",12821.709,5.9,34,826404.7,"Illinois",1,2019,2020,2020,1,1,0,"",NA,7.25,"0",672019.9,12.1,"14",8.25,380.337,2016,17,272.247,6161.676
2016,"IN",6637.898,4.4,25.6,348439.2,"Indiana",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",289731.4,11.8,"15",7.25,147.288,2016,18,128.34,3181.085
2016,"KS",2912.977,4.1,32.8,164643.7,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"0",137945.1,11.2,"17",7.25,59.903,2016,20,48.064,1423.73
2016,"KY",4440.306,5.1,23.4,201007.2,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"0",176435.1,15.2,"18",7.25,103.182,2016,21,180.639,1911.978
2016,"LA",4681.346,6,23.4,235554.2,"Louisiana",1,2021,2021,2022,1,1,0,"",NA,7.25,"1",198952,20.2,"19",7.25,128.731,2016,22,177.526,1992.249
2016,"MA",6827.28,4,42.7,521662.8,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",448480.5,9.6,"22",10,139.977,2016,25,186.783,3477.553
2016,"MD",6007.014,4.3,39.3,391951,"Maryland",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",354260.6,7.1,"21",8.75,140.961,2016,24,120.67,3025.243
2016,"ME",1332.348,3.8,30.1,62037.1,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",59685.4,12.7,"20",7.5,26.145,2016,23,37.313,664.838
2016,"MI",9954.117,5,28.3,500159.6,"Michigan",1,2019,2020,2021,1,1,0,"",NA,7.25,"0",444166.8,11.1,"23",8.5,241.189,2016,26,274.059,4605.82
2016,"MN",5525.36,3.9,34.8,350603.6,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",293162.5,8.7,"24",9.5,117.057,2016,27,93.806,2918.185
2016,"MO",6091.384,4.6,28.5,308423.3,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",269771.2,13,"26",7.65,140.261,2016,29,138.515,2941.072
2016,"MS",2990.595,6,21.8,109911,"Mississippi",1,2017,2017,NA,0,1,0,"",NA,7.25,"0",106585.1,21.1,"25",7.25,74.075,2016,28,120.696,1204.372
2016,"MT",1042.137,4.3,31,47189.6,"Montana",1,2019,2019,NA,0,1,0,"",NA,7.25,"1",45822.5,11.7,"27",8.05,21.667,2016,30,18.287,500.83
2016,"NC",10161.802,5.1,30.4,536308.5,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"0",434789,13.6,"34",7.25,246.576,2016,37,233.263,4613.476
2016,"ND",756.114,3,29.6,54756,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",39104,11.1,"35",7.25,12.778,2016,38,8.206,399.691
2016,"NE",1906.483,3.1,31.4,121303.1,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",94547.5,9.6,"28",9,30.965,2016,31,27.867,978.237
2016,"NH",1343.694,2.9,36.6,80736.1,"New Hampshire",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",75858.2,6.4,"30",7.25,21.434,2016,33,19.262,730.066
2016,"NJ",8873.584,4.9,38.6,587049.7,"New Jersey",1,2018,2018,2018,1,1,0,"",NA,7.25,"0",557461.9,9.4,"31",8.38,222.57,2016,34,182.381,4251.211
2016,"NM",2092.555,6.8,27.2,93043.5,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"0",81626.5,17.8,"32",7.5,61.753,2016,35,63.636,874.97
2016,"NV",2919.555,5.8,23.5,156007.4,"Nevada",1,1949,1949,2010,1,1,0,"",NA,7.25,"0",132315,10.1,"29",8.25,81.193,2016,32,55.199,1344.258
2016,"NY",19636.391,4.9,35.7,1590567.8,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",NA,7.25,"1",1205507.2,11.9,"33",9,463.671,2016,36,644.944,9088.257
2016,"OH",11640.06,5.1,27.5,638157.5,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",526177.2,13.7,"36",8.1,288.59,2016,39,310.318,5454.611
2016,"OK",3928.143,4.7,25.2,190093.5,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",164463.4,14.6,"37",7.25,87.946,2016,40,96.368,1743.766
2016,"OR",4093.271,4.8,32.7,214769.3,"Oregon",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",190534.2,11.8,"38",9.75,98.556,2016,41,87.343,1948.757
2016,"PA",12788.468,5.3,30.8,744847.1,"Pennsylvania",1,2017,2017,2017,1,1,0,"",NA,7.25,"1",662352.9,11.1,"39",7.25,346.693,2016,42,363.371,6102.096
2016,"RI",1057.816,5.2,34.1,58630,"Rhode Island",1,2018,2018,2019,1,1,0,"",NA,7.25,"1",53530.2,11.4,"40",9.6,28.684,2016,44,33.228,524.493
2016,"SC",4963.031,4.9,27.2,220559.4,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",201138.8,14.1,"41",7.25,115.213,2016,45,117.205,2181.587
2016,"SD",863.693,3,28.9,51264.3,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",42049,14.5,"42",8.55,13.492,2016,46,14.718,439.302
2016,"TN",6651.277,4.7,26.1,343544.9,"Tennessee",1,2019,NA,2019,1,0,0,"",NA,7.25,"0",289936,14.9,"43",7.25,147.178,2016,47,180.057,2976.105
2016,"TX",27914.064,4.7,28.9,1633863.3,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1278552.1,13.8,"44",7.25,615.352,2016,48,657.595,12720.226
2016,"UT",3044.241,3.3,32.6,162528.3,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",128900.6,8.6,"45",7.25,51.906,2016,49,31.323,1453.543
2016,"VA",8417.651,4,38.1,505107.7,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",452400.5,11.4,"47",7.25,173.665,2016,51,156.523,4069.395
2016,"VT",624.366,3.1,36.4,32312.7,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"1",31445,9.6,"46",9.6,11.12,2016,50,15.617,333.628
2016,"WA",7299.961,5.2,35.1,495724.9,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",407060.4,11,"48",9.47,191.465,2016,53,150.57,3452.854
2016,"WI",5775.17,3.9,29.5,319272.3,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"0",274764.7,10.7,"50",7.25,124.97,2016,55,117.819,2998.625
2016,"WV",1832.435,6.1,20.8,73513.3,"West Virginia",1,2018,2018,2018,1,1,0,"",NA,7.25,"1",67928.7,18,"49",8.75,47.752,2016,54,74.707,734.547
2016,"WY",585.243,5.3,27.1,37853.5,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",31645.7,10.9,"51",5.15,16.059,2016,56,6.702,284.285
2017,"AK",740.983,6.6,28.8,53550.9,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",42454.4,14.4,"2",9.8,24.85,2017,2,12.572,334.449
2017,"AL",4877.989,4.5,25.5,216615.5,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",199999.8,15,"1",7.25,96.496,2017,1,165.002,2090.373
2017,"AR",3003.855,3.7,23.4,123882.6,"Arkansas",1,2018,2019,2022,1,1,0,"",NA,7.25,"0",125025.7,14.8,"4",8.5,49.8,2017,5,107.563,1297.215
2017,"AZ",7048.088,5,29.4,333099,"Arizona",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",300007.5,13.2,"3",10,161.316,2017,4,119.378,3160.248
2017,"CA",39337.785,4.8,33.6,2740550.3,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",2383130.5,12.4,"5",10,919.268,2017,6,1262.537,18257.103
2017,"CO",5617.421,2.6,41.2,350209.1,"Colorado",1,2019,2020,2020,1,1,0,"",NA,7.25,"1",312045.5,7.7,"6",9.3,83.773,2017,8,73.309,2902.749
2017,"CT",3575.324,4.4,38.7,273875.1,"Connecticut",1,2021,2021,2021,1,1,0,"",NA,7.25,"1",256348.8,10.9,"7",10.1,89.311,2017,9,65.801,1808.328
2017,"DE",957.942,4.4,31.5,69555.6,"Delaware",1,2018,2018,2018,1,1,0,"",NA,7.25,"1",48604.3,9.2,"8",8.25,21.342,2017,10,16.911,454.928
2017,"FL",20977.089,4.3,29.7,1014866.9,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1016819,13.7,"10",8.1,424.105,2017,12,578.733,9639.326
2017,"GA",10417.031,4.8,30.9,583543.3,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",467359.4,13.3,"11",5.15,236.554,2017,13,259.666,4812.097
2017,"HI",1425.763,2.2,32.9,87436.4,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",76109.6,10.3,"12",9.25,16.645,2017,15,23.922,667.154
2017,"IA",3143.734,3.1,28.9,187125,"Iowa",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",149732.3,9.1,"16",7.25,52.218,2017,19,51.151,1620.442
2017,"ID",1719.745,3.2,26.8,72935.2,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",72605,11.7,"13",7.25,26.759,2017,16,30.862,807.147
2017,"IL",12779.893,5,34.4,832826.8,"Illinois",1,2019,2020,2020,1,1,0,"",NA,7.25,"0",693273.7,10.9,"14",8.25,319.277,2017,17,270.954,6159.03
2017,"IN",6662.068,3.5,26.8,357535.8,"Indiana",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",301238.3,11.4,"15",7.25,119.006,2017,18,128.475,3215.427
2017,"KS",2910.892,3.6,33.7,166273.6,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"0",142185.7,14.7,"17",7.25,53.836,2017,20,48.238,1422.274
2017,"KY",4455.59,4.8,24,203564,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"0",182116,14.4,"18",7.25,100.561,2017,21,177.903,1952.513
2017,"LA",4673.673,5.1,23.8,239830.7,"Louisiana",1,2021,2021,2022,1,1,0,"",NA,7.25,"1",205188,21.4,"19",7.25,107.784,2017,22,177.306,1995.433
2017,"MA",6863.56,3.8,43.4,530129.5,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",469500.7,10.6,"22",11,138.178,2017,25,186.306,3551.388
2017,"MD",6028.186,4.1,39.7,399714.5,"Maryland",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",365997.5,7.8,"21",8.75,135.695,2017,24,122.271,3068.886
2017,"ME",1335.743,3.4,32.1,63000.6,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",62145.8,12,"20",9,23.545,2017,23,37.303,674.003
2017,"MI",9976.752,4.6,29.1,505101.5,"Michigan",1,2019,2020,2021,1,1,0,"",NA,7.25,"0",458247.1,12.7,"23",8.9,225.387,2017,26,274.896,4658.713
2017,"MN",5569.283,3.4,36.1,354721.9,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",305921.2,9.2,"24",9.5,103.918,2017,27,93.851,2953.44
2017,"MO",6111.382,3.8,29.1,311273.8,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",276887.6,11.1,"26",7.7,114.569,2017,29,137.771,2948.905
2017,"MS",2990.674,5.2,21.9,110281.4,"Mississippi",1,2017,2017,NA,0,1,0,"",NA,7.25,"0",109189.5,18.3,"25",7.25,65.049,2017,28,119.584,1212.553
2017,"MT",1053.862,4.1,32.3,48470.5,"Montana",1,2019,2019,NA,0,1,0,"",NA,7.25,"1",48623.3,9.7,"27",8.15,20.704,2017,30,18.232,504.871
2017,"NC",10275.758,4.6,31.3,546810.2,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",455997.1,14.5,"34",7.25,220.494,2017,37,232.314,4715.754
