State,Date,Handle,Revenue,Hold,Taxes,Effective Tax Rate
Delaware,2/1/2025,"$18,056,720","$726,313",4.00%,"$365,328",0.5029897579
Delaware,3/1/2025,"$21,585,890","$1,033,146",4.80%,"$574,475",0.5560443538
Delaware,4/1/2025,"$18,213,653","$1,386,298",7.60%,"$754,006",0.5438989308
Delaware,5/1/2025,"$17,460,383","$1,308,127",7.50%,"$705,948",0.5396631978
Delaware,6/1/2025,"$14,421,282","$1,626,048",11.30%,"$889,872",0.5472605975
Delaware,7/1/2025,"$13,223,247","$1,288,319",9.70%,"$715,716",0.5555425326
District of Columbia,5/1/2020,"$9,723",-$240,-2.50%,-$138,0.575
District of Columbia,6/1/2020,"$223,730","$36,985",16.50%,"$21,267",0.5750168987
District of Columbia,7/1/2020,"$743,330","$144,019",19.40%,"$81,985",0.5692651664
District of Columbia,8/1/2020,"$11,262,442","$1,703,416",15.10%,"$302,459",0.1775602671
District of Columbia,9/1/2020,"$15,455,160","$1,804,299",11.70%,"$417,406",0.2313397059
District of Columbia,10/1/2020,"$18,491,984","$3,484,946",18.80%,"$712,904",0.2045667279
District of Columbia,11/1/2020,"$17,600,534","$3,611,200",20.50%,"$780,392",0.2161032344
District of Columbia,12/1/2020,"$16,696,995","$2,708,653",16.20%,"$654,293",0.2415565966
District of Columbia,1/1/2021,"$15,746,168","$2,805,493",17.80%,"$714,407",0.2546457967
District of Columbia,2/1/2021,"$15,303,079","$1,333,019",8.70%,"$418,447",0.3139092541
District of Columbia,3/1/2021,"$15,275,215","$1,867,034",12.20%,"$526,444",0.2819680841
District of Columbia,4/1/2021,"$10,746,937","$2,087,240",19.40%,"$463,216",0.2219275215
District of Columbia,5/1/2021,"$13,772,411","$2,008,091",14.60%,"$503,584",0.2507774797
District of Columbia,6/1/2021,"$19,518,408","$2,191,486",11.20%,"$465,194",0.2122733159
District of Columbia,7/1/2021,"$12,808,239","$1,801,748",14.10%,"$385,720",0.2140809925
District of Columbia,8/1/2021,"$12,445,312","$1,492,901",12.00%,"$294,946",0.1975656792
District of Columbia,9/1/2021,"$20,706,483","$3,883,674",18.80%,"$671,465",0.1728942749
District of Columbia,10/1/2021,"$26,332,228","$1,570,660",6.00%,"$460,630",0.2932716183
District of Columbia,11/1/2021,"$21,419,454","$4,434,922",20.70%,"$954,592",0.2152443718
District of Columbia,12/1/2021,"$19,220,227","$1,398,706",7.30%,"$456,087",0.3260778176
District of Columbia,1/1/2022,"$18,627,789","$1,962,256",10.50%,"$648,862",0.3306714313
District of Columbia,2/1/2022,"$19,072,856","$740,542",3.90%,"$283,248",0.3824874214
District of Columbia,3/1/2022,"$20,432,718","$1,365,996",6.70%,"$379,705",0.2779693352
District of Columbia,4/1/2022,"$18,379,904","$1,431,275",7.80%,"$429,384",0.300001048
District of Columbia,5/1/2022,"$17,234,140","$2,016,709",11.70%,"$545,785",0.2706315091
District of Columbia,6/1/2022,"$13,760,754","$999,645",7.30%,"$311,166",0.3112765032
District of Columbia,7/1/2022,"$11,346,178","$1,166,210",10.30%,"$333,989",0.2863883863
District of Columbia,8/1/2022,"$13,147,645","$1,832,685",13.90%,"$448,312",0.2446203248
District of Columbia,9/1/2022,"$19,361,047","$3,530,497",18.20%,"$847,067",0.2399285426
District of Columbia,10/1/2022,"$24,801,500","$3,111,718",12.50%,"$709,273",0.2279361433
District of Columbia,11/1/2022,"$21,401,682","$2,641,693",12.30%,"$664,840",0.2516719392
District of Columbia,12/1/2022,"$18,665,909","$2,410,628",12.90%,"$619,230",0.256874972
District of Columbia,1/1/2023,"$20,115,254","$1,494,441",7.40%,"$561,314",0.3756013118
District of Columbia,2/1/2023,"$14,634,828","$1,193,982",8.20%,"$424,025",0.3551351695
District of Columbia,3/1/2023,"$18,091,768","$2,275,690",12.60%,"$636,507",0.2796984651
District of Columbia,4/1/2023,"$14,052,054","$1,418,907",10.10%,"$486,723",0.34302671
District of Columbia,5/1/2023,"$12,532,899","$2,024,803",16.20%,"$540,339",0.2668600353
District of Columbia,6/1/2023,"$11,150,333","$484,844",4.30%,"$120,020",0.2475435398
District of Columbia,7/1/2023,"$7,722,843","$1,409,549",18.30%,"$363,715",0.2580364358
District of Columbia,8/1/2023,"$8,111,021","$1,048,451",12.90%,"$304,768",0.2906840663
District of Columbia,9/1/2023,"$14,480,473","$1,934,261",13.40%,"$476,272",0.2462294385
District of Columbia,10/1/2023,"$16,435,889","$2,001,445",12.20%,"$516,918",0.2582723982
District of Columbia,11/1/2023,"$17,128,831","$1,227,995",7.20%,"$345,792",0.2815907231
District of Columbia,12/1/2023,"$15,315,497","$2,533,959",16.50%,"$651,735",0.2572002941
District of Columbia,1/1/2024,"$15,957,167","$1,933,439",12.10%,"$521,114",0.2695269931
District of Columbia,2/1/2024,"$11,977,394","$1,219,280",10.20%,"$313,660",0.2572501804
District of Columbia,3/1/2024,"$15,742,055","$1,366,515",8.70%,"$323,907",0.2370314267
District of Columbia,4/1/2024,"$26,649,703","$3,529,186",13.20%,"$1,392,454",0.3945538716
District of Columbia,5/1/2024,"$35,444,990","$5,440,639",15.30%,"$2,943,299",0.5409840646
District of Columbia,6/1/2024,"$29,627,133","$3,993,069",13.50%,"$2,172,561",0.5440830098
District of Columbia,7/1/2024,"$27,347,852","$3,893,780",14.20%,"$1,253,034",0.3218040054
District of Columbia,8/1/2024,"$40,583,711","$4,542,229",11.20%,"$1,050,503",0.2312747772
District of Columbia,9/1/2024,"$58,817,348","$8,187,522",13.90%,"$1,926,237",0.2352649556
District of Columbia,10/1/2024,"$65,834,192","$6,566,154",10.00%,"$1,466,332",0.2233167239
District of Columbia,11/1/2024,"$68,272,811","$9,029,019",13.20%,"$2,056,657",0.2277829961
District of Columbia,12/1/2024,"$65,333,157","$4,035,336",6.20%,"$899,740",0.2229653243
District of Columbia,1/1/2025,"$73,096,228","$9,295,356",12.70%,"$2,090,104",0.2248546478
District of Columbia,2/1/2025,"$59,507,037","$7,349,433",12.40%,"$1,684,139",0.2291522353
District of Columbia,3/1/2025,"$86,014,452","$6,222,044",7.20%,"$1,496,244",0.2404746736
District of Columbia,4/1/2025,"$71,545,569","$8,294,716",11.60%,"$1,917,367",0.2311552318
District of Columbia,5/1/2025,"$74,470,050","$7,972,800",10.70%,"$1,867,681",0.2342565974
District of Columbia,6/1/2025,"$50,731,952","$6,774,236",13.40%,"$1,571,681",0.2320085985
District of Columbia,7/1/2025,"$55,927,318","$5,486,930",9.80%,"$1,266,665",0.2308513139
Illinois,3/1/2020,"$997,739","$120,054",12.00%,"$12,242",0.1019707798
Illinois,4/1/2020,$0,-$592,,$0,0
Illinois,5/1/2020,$0,$0,,$0,#DIV/0!
Illinois,6/1/2020,"$8,281,803","$812,901",9.80%,"$59,446",0.07312821611
Illinois,7/1/2020,"$52,524,612","$4,769,184",9.10%,"$585,623",0.1227931235
Illinois,8/1/2020,"$140,065,649","$7,643,489",5.50%,"$1,176,754",0.1539550852
Illinois,9/1/2020,"$305,223,938","$11,754,530",3.90%,"$1,107,906",0.09425353459
Illinois,10/1/2020,"$434,567,103","$46,967,823",10.80%,"$6,807,284",0.1449350548
Illinois,11/1/2020,"$449,239,162","$36,974,421",8.20%,"$6,618,259",0.1789956089
Illinois,12/1/2020,"$491,720,536","$28,368,846",5.80%,"$3,823,629",0.1347826767
Illinois,1/1/2021,"$581,553,300","$49,365,489",8.50%,"$7,670,847",0.1553888588
Illinois,2/1/2021,"$509,794,592","$30,313,913",5.90%,"$5,850,897",0.1930102854
Illinois,3/1/2021,"$633,614,957","$49,884,489",7.90%,"$7,141,198",0.1431546788
Illinois,4/1/2021,"$537,158,723","$41,969,306",7.80%,"$7,067,989",0.1684085269
Illinois,5/1/2021,"$507,279,761","$36,554,947",7.20%,"$5,854,318",0.1601511828
Illinois,6/1/2021,"$476,517,310","$48,187,782",10.10%,"$7,684,748",0.1594750304
Illinois,7/1/2021,"$369,134,820","$37,292,355",10.10%,"$6,058,779",0.1624670526
Illinois,8/1/2021,"$400,359,760","$32,717,934",8.20%,"$4,321,832",0.1320936707
Illinois,9/1/2021,"$596,455,693","$44,579,564",7.50%,"$6,450,631",0.1446992842
Illinois,10/1/2021,"$840,440,434","$48,316,644",5.70%,"$8,459,764",0.175090058
Illinois,11/1/2021,"$779,853,367","$78,227,189",10.00%,"$12,693,515",0.1622647466
Illinois,12/1/2021,"$789,600,347","$36,677,207",4.60%,"$5,436,663",0.1482300165
Illinois,1/1/2022,"$867,505,495","$59,343,378",6.80%,"$10,687,455",0.1800951574
Illinois,2/1/2022,"$679,374,199","$31,074,381",4.60%,"$5,720,366",0.1840862413
Illinois,3/1/2022,"$971,278,389","$79,421,037",8.20%,"$9,758,140",0.1228659354
Illinois,4/1/2022,"$839,386,882","$68,234,791",8.10%,"$11,321,487",0.1659195673
Illinois,5/1/2022,"$764,591,757","$65,214,388",8.50%,"$10,838,258",0.166194276
Illinois,6/1/2022,"$628,459,522","$40,981,475",6.50%,"$6,576,948",0.1604858781
Illinois,7/1/2022,"$516,414,719","$43,849,539",8.50%,"$7,392,918",0.1685973939
Illinois,8/1/2022,"$564,837,409","$64,628,599",11.40%,"$7,694,847",0.1190625686
Illinois,9/1/2022,"$831,805,990","$83,533,801",10.00%,"$12,559,685",0.1503545253
Illinois,10/1/2022,"$1,029,560,184","$91,569,752",8.90%,"$16,350,363",0.1785563753
Illinois,11/1/2022,"$1,029,615,448","$96,937,248",9.40%,"$15,581,846",0.1607415758
Illinois,12/1/2022,"$1,028,471,257","$81,407,470",7.90%,"$13,186,151",0.1619771625
Illinois,1/1/2023,"$1,070,033,292","$88,552,064",8.30%,"$15,410,653",0.174029292
Illinois,2/1/2023,"$875,387,789","$63,297,910",7.20%,"$10,967,295",0.1732647255
Illinois,3/1/2023,"$1,072,701,361","$107,423,414",10.00%,"$15,650,984",0.1456943456
Illinois,4/1/2023,"$898,571,938","$81,311,927",9.00%,"$14,429,201",0.1774549138
Illinois,5/1/2023,"$821,715,719","$91,579,820",11.10%,"$14,348,947",0.156682411
Illinois,6/1/2023,"$665,770,747","$52,288,208",7.90%,"$8,862,040",0.1694844849
Illinois,7/1/2023,"$611,372,472","$61,897,923",10.10%,"$9,686,791",0.1564962204
Illinois,8/1/2023,"$676,065,425","$58,823,721",8.70%,"$7,549,895",0.128347797
Illinois,9/1/2023,"$1,078,339,446","$99,829,998",9.30%,"$13,855,307",0.1387890141
Illinois,10/1/2023,"$1,161,060,707","$104,679,506",9.00%,"$18,055,019",0.1724790237
Illinois,11/1/2023,"$1,375,398,292","$73,297,758",5.30%,"$11,666,914",0.1591714988
Illinois,12/1/2023,"$1,314,056,821","$126,360,303",9.60%,"$20,517,094",0.1623697753
Illinois,1/1/2024,"$1,286,243,926","$129,511,642",10.10%,"$21,642,278",0.167106815
Illinois,2/1/2024,"$1,070,625,059","$77,162,218",7.20%,"$13,452,317",0.1743381327
Illinois,3/1/2024,"$1,264,532,904","$103,814,124",8.20%,"$16,006,617",0.1541853496
Illinois,4/1/2024,"$1,103,531,944","$88,204,662",8.00%,"$14,729,668",0.1669942117
Illinois,5/1/2024,"$1,016,698,918","$102,530,449",10.10%,"$16,218,547",0.1581827365
Illinois,6/1/2024,"$847,966,974","$81,322,996",9.60%,"$15,341,233",0.1886456938
Illinois,7/1/2024,"$773,703,869","$76,250,616",9.90%,"$15,002,646",0.1967544236
Illinois,8/1/2024,"$877,957,911","$71,288,768",8.10%,"$14,274,080",0.2002290178
Illinois,9/1/2024,"$1,305,810,953","$134,783,665",10.30%,"$38,654,748",0.286791044
Illinois,10/1/2024,"$1,445,844,471","$87,961,661",6.10%,"$25,365,066",0.2883650185
Illinois,11/1/2024,"$1,532,470,270","$155,897,761",10.20%,"$49,672,743",0.3186238384
Illinois,12/1/2024,"$1,491,297,742","$94,638,823",6.30%,"$36,137,702",0.3818485993
Illinois,1/1/2025,"$1,473,948,072","$147,771,970",10.00%,"$54,048,214",0.3657541684
Illinois,2/1/2025,"$1,150,508,464","$116,066,555",10.10%,"$47,116,812",0.405946502
Illinois,3/1/2025,"$1,494,276,828","$100,958,351",6.80%,"$34,651,940",0.3432300514
Illinois,4/1/2025,"$1,284,273,933","$104,909,326",8.20%,"$39,842,040",0.3797759601
Illinois,5/1/2025,"$1,274,389,414","$120,462,049",9.50%,"$45,177,872",0.3750382164
Indiana,9/1/2019,"$35,215,418","$8,284,862",23.50%,"$813,102",0.0981430952
Indiana,10/1/2019,"$91,697,395","$10,629,476",11.60%,"$1,096,160",0.1031245567
Indiana,11/1/2019,"$147,276,912","$10,593,321",7.20%,"$883,363",0.08338867481
Indiana,12/1/2019,"$161,806,795","$12,069,287",7.50%,"$1,139,147",0.0943839516
Indiana,1/1/2020,"$171,049,250","$12,223,222",7.10%,"$1,221,796",0.09995695079
Indiana,2/1/2020,"$187,186,221","$10,381,954",5.50%,"$1,053,811",0.1015041099
Indiana,3/1/2020,"$74,818,801","$5,300,191",7.10%,"$522,086",0.09850324262
Indiana,4/1/2020,"$26,304,128","$1,629,555",6.20%,"$148,189",0.09093832365
Indiana,5/1/2020,"$37,334,940","$3,237,031",8.70%,"$302,097",0.09332533423
Indiana,6/1/2020,"$29,783,582","$2,543,803",8.50%,"$277,600",0.1091279474
Indiana,7/1/2020,"$70,876,622","$4,885,514",6.90%,"$644,578",0.1319365782
Indiana,8/1/2020,"$169,018,238","$12,601,820",7.50%,"$934,314",0.07414119548
Indiana,9/1/2020,"$207,450,106","$11,238,265",5.40%,"$1,356,952",0.1207439049
Indiana,10/1/2020,"$230,932,251","$25,094,814",10.90%,"$2,005,347",0.07991081345
Indiana,11/1/2020,"$251,403,994","$25,255,641",10.00%,"$2,406,175",0.0952727749
Indiana,12/1/2020,"$313,112,473","$22,003,606",7.00%,"$2,292,472",0.1041861957
Indiana,1/1/2021,"$348,244,676","$31,668,178",9.10%,"$2,803,021",0.08851222827
Indiana,2/1/2021,"$273,893,073","$15,867,143",5.80%,"$1,610,811",0.101518654
Indiana,3/1/2021,"$316,717,762","$27,421,008",8.70%,"$2,503,311",0.09129172057
Indiana,4/1/2021,"$236,403,308","$19,690,320",8.30%,"$1,907,522",0.09687613
Indiana,5/1/2021,"$254,445,226","$18,011,339",7.10%,"$1,791,053",0.09944030258
Indiana,6/1/2021,"$246,321,671","$26,748,803",10.90%,"$2,420,541",0.0904915633
Indiana,7/1/2021,"$194,492,669","$17,225,036",8.90%,"$1,658,052",0.09625826036
Indiana,8/1/2021,"$215,636,824","$16,704,438",7.70%,"$1,571,080",0.09405165262
Indiana,9/1/2021,"$355,425,184","$33,307,106",9.40%,"$3,250,964",0.09760571813
Indiana,10/1/2021,"$461,131,242","$27,838,472",6.00%,"$2,597,357",0.09330099008
Indiana,11/1/2021,"$463,684,739","$47,815,377",10.30%,"$4,527,177",0.09468035774
Indiana,12/1/2021,"$463,015,613","$26,007,133",5.60%,"$2,448,195",0.09413552044
Indiana,1/1/2022,"$500,138,648","$29,278,177",5.90%,"$3,379,560",0.1154293179
Indiana,2/1/2022,"$409,109,104","$22,396,131",5.50%,"$1,611,037",0.07193371927
Indiana,3/1/2022,"$476,802,783","$32,788,454",6.90%,"$3,095,106",0.09439621642
Indiana,4/1/2022,"$360,023,255","$27,634,092",7.70%,"$2,722,456",0.09851801897
Indiana,5/1/2022,"$308,385,687","$31,951,466",10.40%,"$2,912,607",0.09115722577
Indiana,6/1/2022,"$256,307,260","$15,653,583",6.10%,"$1,497,766",0.09568199178
Indiana,7/1/2022,"$206,627,688","$20,510,071",9.90%,"$1,985,587",0.09681034259
Indiana,8/1/2022,"$237,990,176","$25,978,248",10.90%,"$2,417,586",0.09306193397
Indiana,9/1/2022,"$382,507,090","$50,551,749",13.20%,"$4,861,450",0.09616779036
Indiana,10/1/2022,"$446,248,394","$46,393,925",10.40%,"$4,458,595",0.09610299193
Indiana,11/1/2022,"$452,318,954","$40,197,276",8.90%,"$3,797,331",0.09446737137
Indiana,12/1/2022,"$431,423,176","$43,555,139",10.10%,"$4,058,864",0.09318909532
Indiana,1/1/2023,"$427,154,794","$35,347,154",8.30%,"$3,463,540",0.09798638951
Indiana,2/1/2023,"$356,187,759","$28,076,424",7.90%,"$2,629,963",0.09367158011
Indiana,3/1/2023,"$433,022,775","$43,746,469",10.10%,"$4,097,409",0.09366262223
Indiana,4/1/2023,"$321,404,737","$29,349,149",9.10%,"$2,794,279",0.09520817793
Indiana,5/1/2023,"$283,495,510","$33,542,239",11.80%,"$3,208,916",0.09566791293
Indiana,6/1/2023,"$224,070,050","$19,036,099",8.50%,"$1,848,269",0.0970928445
Indiana,7/1/2023,"$203,788,074","$23,420,740",11.50%,"$2,209,488",0.09433894915
Indiana,8/1/2023,"$238,079,855","$23,633,486",9.90%,"$2,236,234",0.09462141979
Indiana,9/1/2023,"$404,140,702","$40,624,361",10.10%,"$3,901,903",0.09604835384
Indiana,10/1/2023,"$429,673,063","$46,135,347",10.70%,"$4,297,088",0.09314090561
Indiana,11/1/2023,"$513,672,424","$26,848,975",5.20%,"$2,919,257",0.1087288062
Indiana,12/1/2023,"$503,127,765","$54,603,323",10.90%,"$4,810,719",0.08810304457
Indiana,1/1/2024,"$480,573,358","$53,506,698",11.10%,"$5,079,594",0.09493379689
Indiana,2/1/2024,"$408,675,534","$37,601,071",9.20%,"$3,608,431",0.09596617607
Indiana,3/1/2024,"$500,757,257","$37,899,471",7.60%,"$3,744,875",0.09881074593
Indiana,4/1/2024,"$393,855,317","$39,077,679",9.90%,"$3,523,226",0.09015955119
Indiana,5/1/2024,"$361,590,148","$38,695,260",10.70%,"$3,703,601",0.0957120071
Indiana,6/1/2024,"$298,166,251","$30,442,289",10.20%,"$2,897,586",0.09518292136
Indiana,7/1/2024,"$261,071,808","$29,415,902",11.30%,"$2,759,651",0.09381493724
Indiana,8/1/2024,"$307,902,881","$29,418,190",9.60%,"$3,047,576",0.1035949526
Indiana,9/1/2024,"$483,843,656","$55,254,534",11.40%,"$5,034,784",0.09111983462
Indiana,10/1/2024,"$537,909,435","$35,082,061",6.50%,"$3,339,581",0.09519340953
Indiana,11/1/2024,"$614,362,613","$68,820,755",11.20%,"$6,516,195",0.09468357329
Indiana,12/1/2024,"$563,624,406","$29,758,090",5.30%,"$2,990,506",0.1004938825
Indiana,1/1/2025,"$538,705,450","$57,029,654",10.60%,"$5,231,271",0.09172896262
Indiana,2/1/2025,"$432,889,381","$47,302,722",10.90%,"$4,535,783",0.0958884142
Indiana,3/1/2025,"$553,578,453","$34,995,596",6.30%,"$3,399,998",0.09715502488
Indiana,4/1/2025,"$437,099,849","$41,423,026",9.50%,"$3,815,677",0.09211487833
Indiana,5/1/2025,"$433,271,506","$42,057,323",9.70%,"$4,158,899",0.09888644125
Indiana,6/1/2025,"$351,462,412","$46,955,926",13.40%,"$4,307,413",0.09173310734
Indiana,7/1/2025,"$284,895,674","$34,442,080",12.10%,"$3,272,467",0.09501362868
Iowa,8/1/2019,"$8,576,341","$2,161,807",25.20%,"$145,922",0.06750001272
Iowa,9/1/2019,"$38,545,352","$4,959,745",12.90%,"$334,783",0.06750004284
Iowa,10/1/2019,"$46,500,331","$5,658,131",12.20%,"$381,924",0.06750002784
Iowa,11/1/2019,"$59,344,806","$3,599,750",6.10%,"$242,983",0.06749996528
Iowa,12/1/2019,"$59,258,838","$2,904,257",4.90%,"$196,037",0.06749988035
Iowa,1/1/2020,"$58,027,141","$3,232,696",5.60%,"$218,349",0.06754393237
Iowa,2/1/2020,"$56,920,783","$755,334",1.30%,"$50,985",0.06749994042
Iowa,3/1/2020,"$19,585,711","$1,185,888",6.10%,"$80,047",0.06749962897
Iowa,4/1/2020,"$1,568,497","$150,331",9.60%,"$10,147",0.06749772169
Iowa,5/1/2020,"$6,976,637","$501,062",7.20%,"$33,822",0.06750062866
Iowa,6/1/2020,"$12,711,201","$620,740",4.90%,"$41,900",0.06750008055
Iowa,7/1/2020,"$22,859,622","$2,244,012",9.80%,"$151,471",0.06750008467
Iowa,8/1/2020,"$50,313,674","$3,003,903",6.00%,"$202,763",0.06749984936
Iowa,9/1/2020,"$72,397,241","$5,167,816",7.10%,"$348,828",0.06750008127
Iowa,10/1/2020,"$81,902,416","$9,080,995",11.10%,"$612,967",0.06749998211
Iowa,11/1/2020,"$87,169,919","$8,144,096",9.30%,"$549,726",0.06749994106
Iowa,12/1/2020,"$104,815,630","$7,537,004",7.20%,"$508,748",0.06750003052
Iowa,1/1/2021,"$149,524,789","$11,343,303",7.60%,"$765,673",0.06750000419
Iowa,2/1/2021,"$143,615,170","$7,708,148",5.40%,"$520,300",0.0675000013
Iowa,3/1/2021,"$161,439,561","$13,454,158",8.30%,"$908,156",0.0675000249
Iowa,4/1/2021,"$118,355,535","$7,725,272",6.50%,"$521,456",0.06750001812
Iowa,5/1/2021,"$114,882,963","$6,133,477",5.30%,"$414,010",0.06750004932
Iowa,6/1/2021,"$111,176,671","$8,424,699",7.60%,"$568,667",0.06749997834
Iowa,7/1/2021,"$89,960,118","$8,112,953",9.00%,"$547,624",0.06749995963
Iowa,8/1/2021,"$109,149,917","$7,327,163",6.70%,"$494,584",0.0675000679
Iowa,9/1/2021,"$216,116,399","$11,135,516",5.20%,"$751,647",0.06749997037
Iowa,10/1/2021,"$285,532,771","$10,840,968",3.80%,"$731,765",0.06749996864
Iowa,11/1/2021,"$287,436,570","$19,935,558",6.90%,"$1,345,650",0.06749999172
Iowa,12/1/2021,"$266,518,049","$13,371,197",5.00%,"$902,556",0.06750001514
Iowa,1/1/2022,"$303,327,688","$14,269,557",4.70%,"$963,195",0.06749999317
Iowa,2/1/2022,"$215,921,313","$8,579,100",4.00%,"$579,089",0.06749997086
Iowa,3/1/2022,"$233,525,474","$14,411,046",6.20%,"$972,746",0.06750002741
Iowa,4/1/2022,"$177,370,317","$12,398,243",7.00%,"$836,881",0.06749996754
Iowa,5/1/2022,"$147,913,284","$12,630,387",8.50%,"$852,551",0.0674999903
Iowa,6/1/2022,"$122,437,950","$6,568,678",5.40%,"$443,386",0.06750003578
Iowa,7/1/2022,"$108,556,796","$11,173,191",10.30%,"$754,190",0.06749996487
Iowa,8/1/2022,"$122,568,313","$14,418,923",11.80%,"$973,277",0.06749997902
Iowa,9/1/2022,"$200,230,741","$25,417,557",12.70%,"$1,715,685",0.06749999616
Iowa,10/1/2022,"$238,788,234","$19,137,523",8.00%,"$1,291,783",0.06750001032
Iowa,11/1/2022,"$247,476,284","$5,802,261",2.30%,"$391,653",0.06750006592
Iowa,12/1/2022,"$229,949,570","$20,745,524",9.00%,"$1,400,323",0.06750000627
Iowa,1/1/2023,"$233,619,612","$16,543,361",7.10%,"$1,116,677",0.06750000801
Iowa,2/1/2023,"$193,879,638","$11,871,156",6.10%,"$802,488",0.06759981926
Iowa,3/1/2023,"$232,614,150","$19,857,210",8.50%,"$1,340,355",0.06749966385
Iowa,4/1/2023,"$172,589,394","$14,117,868",8.20%,"$953,605",0.06754596374
Iowa,5/1/2023,"$147,715,126","$16,599,871",11.20%,"$1,122,711",0.06763371836
Iowa,6/1/2023,"$115,595,593","$7,131,173",6.20%,"$482,852",0.06771003873
Iowa,7/1/2023,"$109,680,895","$10,568,989",9.60%,"$715,638",0.0677111122
Iowa,8/1/2023,"$141,295,039","$13,507,280",9.60%,"$913,527",0.06763219538
Iowa,9/1/2023,"$245,759,020","$24,059,083",9.80%,"$1,625,305",0.06755473598
Iowa,10/1/2023,"$255,293,522","$24,189,825",9.50%,"$1,632,804",0.06749962019
Iowa,11/1/2023,"$289,698,466","$14,090,776",4.90%,"$952,539",0.06760018043
Iowa,12/1/2023,"$282,723,930","$26,251,213",9.30%,"$1,774,335",0.06759059096
Iowa,1/1/2024,"$259,468,795","$22,064,697",8.50%,"$1,487,626",0.06742109352
Iowa,2/1/2024,"$220,583,732","$13,608,943",6.20%,"$920,400",0.06763199758
Iowa,3/1/2024,"$272,366,214","$18,194,914",6.70%,"$1,235,155",0.06788462974
Iowa,4/1/2024,"$209,522,911","$16,527,342",7.90%,"$1,120,126",0.06777411637
Iowa,5/1/2024,"$182,461,326","$16,697,596",9.20%,"$1,130,475",0.06770285974
Iowa,6/1/2024,"$146,682,918","$12,494,103",8.50%,"$845,443",0.06766736276
Iowa,7/1/2024,"$138,136,616","$13,880,200",10.00%,"$936,914",0.06750003602
Iowa,8/1/2024,"$166,987,544","$15,755,187",9.40%,"$1,063,475",0.06749999222
Iowa,9/1/2024,"$270,853,308","$27,459,491",10.10%,"$1,853,516",0.06750001302
Iowa,10/1/2024,"$294,931,669","$18,443,864",6.30%,"$1,244,961",0.06750000976
Iowa,11/1/2024,"$315,221,241","$30,069,720",9.50%,"$2,029,706",0.06749999667
Iowa,12/1/2024,"$293,123,307","$13,286,724",4.50%,"$896,854",0.06750000978
Iowa,1/1/2025,"$289,730,209","$26,188,816",9.00%,"$1,767,745",0.06749999695
Iowa,2/1/2025,"$216,451,614","$21,272,944",9.80%,"$1,435,924",0.06750001316
Iowa,3/1/2025,"$287,826,745","$15,749,320",5.50%,"$1,063,079",0.06749999365
Iowa,4/1/2025,"$215,555,373","$18,757,824",8.70%,"$1,266,153",0.0674999936
Iowa,5/1/2025,"$202,573,365","$20,059,489",9.90%,"$1,354,015",0.0674999747
Iowa,6/1/2025,"$168,169,130","$19,210,711",11.40%,"$1,296,723",0.06750000039
Iowa,7/1/2025,"$146,718,572","$17,995,577",12.30%,"$1,214,701",0.06749997513
Kansas,9/1/2022,"$160,527,371","$22,014,698",13.70%,"$129,618",0.005887793691
Kansas,10/1/2022,"$189,919,311","$18,582,842",9.80%,"$141,088",0.007592380111
Kansas,11/1/2022,"$186,353,708","$19,073,128",10.20%,"$795,784",0.04172278401
Kansas,12/1/2022,"$181,977,180","$16,835,233",9.30%,"$1,026,140",0.06095193336
Kansas,1/1/2023,"$206,060,734","$15,105,189",7.30%,"$598,745",0.03963836533
Kansas,2/1/2023,"$194,034,469","-$845,377",-0.40%,"$1,134",-0.001341413358
Kansas,3/1/2023,"$206,287,094","$20,975,191",10.20%,"$911,159",0.04343984281
Kansas,4/1/2023,"$132,981,289","$14,636,899",11.00%,"$919,720",0.06283571404
Kansas,5/1/2023,"$120,323,444","$14,550,824",12.10%,"$887,390",0.06098554968
Kansas,6/1/2023,"$98,125,865","$8,195,048",8.40%,"$409,425",0.04996004904
Kansas,7/1/2023,"$79,715,016","$9,644,263",12.10%,"$683,176",0.07083755389
Kansas,8/1/2023,"$94,415,479","$7,662,828",8.10%,"$484,366",0.0632098228
Kansas,9/1/2023,"$219,293,493","$18,155,498",8.30%,"$806,097",0.04439960832
Kansas,10/1/2023,"$249,711,810","$25,404,712",10.20%,"$1,437,030",0.05656549069
Kansas,11/1/2023,"$260,937,284","$18,017,353",6.90%,"$892,968",0.04956155324
Kansas,12/1/2023,"$259,678,435","$30,913,033",11.90%,"$2,005,261",0.06486781805
Kansas,1/1/2024,"$239,618,587","$20,864,472",8.70%,"$1,433,272",0.06869438153
Kansas,2/1/2024,"$203,046,644","$8,463,732",4.20%,"$305,494",0.03609447936
Kansas,3/1/2024,"$252,901,770","$16,760,995",6.60%,"$714,697",0.04264048763
Kansas,4/1/2024,"$192,085,924","$17,890,802",9.30%,"$1,040,396",0.05815256354
Kansas,5/1/2024,"$172,204,880","$17,210,244",10.00%,"$976,764",0.05675480255
Kansas,6/1/2024,"$140,102,333","$14,518,082",10.40%,"$936,385",0.06449784483
Kansas,7/1/2024,"$122,040,797","$13,443,364",11.00%,"$919,947",0.06843130931
Kansas,8/1/2024,"$146,975,336","$10,581,830",7.20%,"$657,288",0.06211477599
Kansas,9/1/2024,"$248,870,846","$34,077,993",13.70%,"$1,831,387",0.05374104631
Kansas,10/1/2024,"$275,916,403","$12,970,435",4.70%,"$498,355",0.03842238136
